"","year","month","day","lon","lat","abundance","biomass","species_group","depth","prov_nr","provID","sub_area","SubDiv","taxa","sample_id","depth_scaled","year_f","biomass_g_m2","biomass_g_km2","biomass_kg_km2"
"1821",1987,6,4,16.3484325408936,56.6290016174316,10,12.5999999,"Saduria entomon",1,3,689605,4,27,"Saduria entomon","689605_1987",-1.31437614294508,"1987",12.5999999,12599999.9,12599.9999
"1822",1988,6,9,16.3484325408936,56.6290016174316,20,0.1,"Saduria entomon",1,4,689608,4,27,"Saduria entomon","689608_1988",-1.31437614294508,"1988",0.1,1e+05,100
"1823",1988,6,9,16.3484325408936,56.6290016174316,10,0.02,"Saduria entomon",1,1,689609,4,27,"Saduria entomon","689609_1988",-1.31437614294508,"1988",0.02,20000,20
"1824",1988,6,9,16.3484325408936,56.6290016174316,10,1.09999999,"Saduria entomon",1,5,689610,4,27,"Saduria entomon","689610_1988",-1.31437614294508,"1988",1.09999999,1099999.99,1099.99999
"1825",1989,5,8,16.3484325408936,56.6290016174316,20,0.02,"Saduria entomon",1,2,689611,4,27,"Saduria entomon","689611_1989",-1.31437614294508,"1989",0.02,20000,20
"1826",1989,5,8,16.3484325408936,56.6290016174316,20,0.04,"Saduria entomon",1,4,689613,4,27,"Saduria entomon","689613_1989",-1.31437614294508,"1989",0.04,40000,40
"1827",1989,5,8,16.3484325408936,56.6290016174316,10,0.05,"Saduria entomon",1,5,689614,4,27,"Saduria entomon","689614_1989",-1.31437614294508,"1989",0.05,50000,50
"1828",1990,5,17,16.3484325408936,56.6290016174316,10,23.90000105,"Saduria entomon",1,4,689617,4,27,"Saduria entomon","689617_1990",-1.31437614294508,"1990",23.90000105,23900001.05,23900.00105
"1829",1992,5,19,16.3484325408936,56.6290016174316,10,2.72000015,"Saduria entomon",1,4,689629,4,27,"Saduria entomon","689629_1992",-1.31437614294508,"1992",2.72000015,2720000.15,2720.00015
"1830",1993,6,10,16.3484325408936,56.6290016174316,10,0.11,"Saduria entomon",1,4,689635,4,27,"Saduria entomon","689635_1993",-1.31437614294508,"1993",0.11,110000,110
"1831",1994,4,28,16.3484325408936,56.6290016174316,10,1.19999997,"Saduria entomon",1,3,689639,4,27,"Saduria entomon","689639_1994",-1.31437614294508,"1994",1.19999997,1199999.97,1199.99997
"1832",1994,4,28,16.3484325408936,56.6290016174316,10,0.03,"Saduria entomon",1,4,689640,4,27,"Saduria entomon","689640_1994",-1.31437614294508,"1994",0.03,30000,30
"1833",2004,5,4,16.3484325408936,56.6290016174316,10,0.02,"Saduria entomon",1,1,689644,4,27,"Saduria entomon","689644_2004",-1.31437614294508,"2004",0.02,20000,20
"1834",2005,5,19,16.3484325408936,56.6290016174316,10,0.02,"Saduria entomon",1,2,689649,4,27,"Saduria entomon","689649_2005",-1.31437614294508,"2005",0.02,20000,20
"1835",1986,5,26,16.4658705,56.7229334,10,0.001,"Saduria entomon",9,1,689696,4,27,"Saduria entomon","689696_1986",-0.865492803037277,"1986",0.001,1000,1
"1836",1986,5,26,16.4658705,56.7229334,10,0.01,"Saduria entomon",9,5,689699,4,27,"Saduria entomon","689699_1986",-0.865492803037277,"1986",0.01,10000,10
"1837",1988,6,13,16.4658705,56.7229334,10,9.39999998,"Saduria entomon",9,2,689705,4,27,"Saduria entomon","689705_1988",-0.865492803037277,"1988",9.39999998,9399999.98,9399.99998
"1838",1988,6,13,16.4658705,56.7229334,20,0.1,"Saduria entomon",9,4,689706,4,27,"Saduria entomon","689706_1988",-0.865492803037277,"1988",0.1,1e+05,100
"1839",1988,6,13,16.4658705,56.7229334,20,0.7,"Saduria entomon",9,5,689707,4,27,"Saduria entomon","689707_1988",-0.865492803037277,"1988",0.7,7e+05,700
"1840",1988,6,13,16.4658705,56.7229334,10,0.03,"Saduria entomon",9,1,689709,4,27,"Saduria entomon","689709_1988",-0.865492803037277,"1988",0.03,30000,30
"1841",1989,4,27,16.4658705,56.7229334,10,0.29999999,"Saduria entomon",9,1,689710,4,27,"Saduria entomon","689710_1989",-0.865492803037277,"1989",0.29999999,299999.99,299.99999
"1842",1989,4,27,16.4658705,56.7229334,10,0.01,"Saduria entomon",9,5,689712,4,27,"Saduria entomon","689712_1989",-0.865492803037277,"1989",0.01,10000,10
"1843",1992,5,19,16.4658705,56.7229334,10,0.03,"Saduria entomon",9,3,689729,4,27,"Saduria entomon","689729_1992",-0.865492803037277,"1992",0.03,30000,30
"1844",1994,5,25,16.4658705,56.7229334,10,9.49999988,"Saduria entomon",9,2,689735,4,27,"Saduria entomon","689735_1994",-0.865492803037277,"1994",9.49999988,9499999.88,9499.99988
"1845",1994,5,25,16.4658705,56.7229334,10,0.03,"Saduria entomon",9,1,689736,4,27,"Saduria entomon","689736_1994",-0.865492803037277,"1994",0.03,30000,30
"1846",1994,5,25,16.4658705,56.7229334,10,0.06,"Saduria entomon",9,5,689739,4,27,"Saduria entomon","689739_1994",-0.865492803037277,"1994",0.06,60000,60
"1847",1988,5,26,16.4136657714844,56.6585006713867,30,0.04,"Saduria entomon",0,2,690156,4,27,"Saduria entomon","690156_1988",-1.37048656043356,"1988",0.04,40000,40
"1848",1988,5,26,16.4136657714844,56.6585006713867,10,0.01,"Saduria entomon",0,1,690157,4,27,"Saduria entomon","690157_1988",-1.37048656043356,"1988",0.01,10000,10
"1849",1988,5,26,16.3935499,56.6543224,50,4.30000007,"Saduria entomon",54,1,690158,4,27,"Saduria entomon","690158_1988",1.65947598394412,"1988",4.30000007,4300000.07,4300.00007
"1850",1994,4,28,16.3710522,56.6464916,20,3.68000001,"Saduria entomon",17,3,690192,4,27,"Saduria entomon","690192_1994",-0.416609463129473,"1994",3.68000001,3680000.01,3680.00001
"1851",1988,5,17,16.425094,56.6899514,10,122.2999954,"Saduria entomon",50,1,690207,4,27,"Saduria entomon","690207_1988",1.43503431399022,"1988",122.2999954,122299995.4,122299.9954
"1852",1994,5,25,16.425094,56.6899514,10,0.04,"Saduria entomon",50,3,690211,4,27,"Saduria entomon","690211_1994",1.43503431399022,"1994",0.04,40000,40
"1853",1994,5,26,16.256706,56.4788284,40,4.79999989,"Saduria entomon",22,2,690220,4,25,"Saduria entomon","690220_1994",-0.136057375687095,"1994",4.79999989,4799999.89,4799.99989
"1854",1994,5,26,16.256706,56.4788284,20,30.06999969,"Saduria entomon",22,1,690221,4,25,"Saduria entomon","690221_1994",-0.136057375687095,"1994",30.06999969,30069999.69,30069.99969
"1855",1988,5,24,16.256706,56.4788284,30,27.30000019,"Saduria entomon",22,1,690223,4,25,"Saduria entomon","690223_1988",-0.136057375687095,"1988",27.30000019,27300000.19,27300.00019
"1856",1988,5,24,16.256706,56.4788284,20,0.03,"Saduria entomon",22,2,690224,4,25,"Saduria entomon","690224_1988",-0.136057375687095,"1988",0.03,30000,30
"1857",1988,6,13,16.4904951,56.8962446,10,0.1,"Saduria entomon",17,1,690228,4,27,"Saduria entomon","690228_1988",-0.416609463129473,"1988",0.1,1e+05,100
"1858",1988,6,13,16.5358076,56.8380018,10,5.40000021,"Saduria entomon",28,2,690233,4,27,"Saduria entomon","690233_1988",0.200605129243758,"1988",5.40000021,5400000.21,5400.00021
"1859",1996,4,23,16.3651332855225,56.6426162719727,10,23.42999935,"Saduria entomon",23,4,690306,4,27,"Saduria entomon","690306_1996",-0.0799469581986196,"1996",23.42999935,23429999.35,23429.99935
"1860",1998,4,23,16.3651332855225,56.6426162719727,10,3.38,"Saduria entomon",23,3,690319,4,27,"Saduria entomon","690319_1998",-0.0799469581986196,"1998",3.38,3380000,3380
"1861",2000,5,2,16.3651332855225,56.6426162719727,10,1.58999994,"Saduria entomon",23,4,690329,4,27,"Saduria entomon","690329_2000",-0.0799469581986196,"2000",1.58999994,1589999.94,1589.99994
"1862",2002,5,14,16.3651332855225,56.6426162719727,10,22.10000038,"Saduria entomon",23,3,690332,4,27,"Saduria entomon","690332_2002",-0.0799469581986196,"2002",22.10000038,22100000.38,22100.00038
"1863",1984,5,3,16.3651332855225,56.6426162719727,10,1.00000001,"Saduria entomon",23,2,690337,4,27,"Saduria entomon","690337_1984",-0.0799469581986196,"1984",1.00000001,1000000.01,1000.00001
"1864",1986,5,14,16.3651332855225,56.6426162719727,10,6.80000007,"Saduria entomon",23,5,690344,4,27,"Saduria entomon","690344_1986",-0.0799469581986196,"1986",6.80000007,6800000.07,6800.00007
"1865",1987,5,14,16.3651332855225,56.6426162719727,10,1.00000001,"Saduria entomon",23,5,690351,4,27,"Saduria entomon","690351_1987",-0.0799469581986196,"1987",1.00000001,1000000.01,1000.00001
"1866",1988,6,9,16.3651332855225,56.6426162719727,10,0.02,"Saduria entomon",23,4,690353,4,27,"Saduria entomon","690353_1988",-0.0799469581986196,"1988",0.02,20000,20
"1867",1988,6,9,16.3651332855225,56.6426162719727,10,2.00000003,"Saduria entomon",23,2,690354,4,27,"Saduria entomon","690354_1988",-0.0799469581986196,"1988",2.00000003,2000000.03,2000.00003
"1868",1988,6,9,16.3651332855225,56.6426162719727,10,8.60000014,"Saduria entomon",23,3,690355,4,27,"Saduria entomon","690355_1988",-0.0799469581986196,"1988",8.60000014,8600000.14,8600.00014
"1869",1988,6,9,16.3651332855225,56.6426162719727,40,27.00000048,"Saduria entomon",23,1,690356,4,27,"Saduria entomon","690356_1988",-0.0799469581986196,"1988",27.00000048,27000000.48,27000.00048
"1870",1988,6,9,16.3651332855225,56.6426162719727,50,25.89999914,"Saduria entomon",23,5,690357,4,27,"Saduria entomon","690357_1988",-0.0799469581986196,"1988",25.89999914,25899999.14,25899.99914
"1871",1989,4,27,16.3651332855225,56.6426162719727,10,6.80000007,"Saduria entomon",23,1,690361,4,27,"Saduria entomon","690361_1989",-0.0799469581986196,"1989",6.80000007,6800000.07,6800.00007
"1872",1991,6,13,16.3651332855225,56.6426162719727,10,0.07,"Saduria entomon",23,1,690372,4,27,"Saduria entomon","690372_1991",-0.0799469581986196,"1991",0.07,70000,70
"1873",1993,5,4,16.3651332855225,56.6426162719727,10,0.07,"Saduria entomon",23,4,690379,4,27,"Saduria entomon","690379_1993",-0.0799469581986196,"1993",0.07,70000,70
"1874",1994,4,28,16.3651332855225,56.6426162719727,20,4.97000009,"Saduria entomon",23,1,690387,4,27,"Saduria entomon","690387_1994",-0.0799469581986196,"1994",4.97000009,4970000.09,4970.00009
"1875",2003,5,6,16.3651332855225,56.6426162719727,10,8.42999995,"Saduria entomon",23,3,690388,4,27,"Saduria entomon","690388_2003",-0.0799469581986196,"2003",8.42999995,8429999.95,8429.99995
"1876",2005,5,19,16.3651332855225,56.6426162719727,40,0.12,"Saduria entomon",23,2,690394,4,27,"Saduria entomon","690394_2005",-0.0799469581986196,"2005",0.12,120000,120
"1877",2005,5,19,16.3651332855225,56.6426162719727,10,0.03,"Saduria entomon",23,3,690395,4,27,"Saduria entomon","690395_2005",-0.0799469581986196,"2005",0.03,30000,30
"1878",2005,5,19,16.3651332855225,56.6426162719727,10,18.02000046,"Saduria entomon",23,1,690396,4,27,"Saduria entomon","690396_2005",-0.0799469581986196,"2005",18.02000046,18020000.46,18020.00046
"1879",2006,5,9,16.3651332855225,56.6426162719727,60,29.74999905,"Saduria entomon",23,2,690398,4,27,"Saduria entomon","690398_2006",-0.0799469581986196,"2006",29.74999905,29749999.05,29749.99905
"1880",2007,5,9,16.3651332855225,56.6426162719727,10,5.77000022,"Saduria entomon",23,1,690401,4,27,"Saduria entomon","690401_2007",-0.0799469581986196,"2007",5.77000022,5770000.22,5770.00022
"1881",1986,5,15,16.35179,56.601678,10,1.50000006,"Saduria entomon",14,2,690415,4,27,"Saduria entomon","690415_1986",-0.5849407155949,"1986",1.50000006,1500000.06,1500.00006
"1882",1987,6,1,16.35179,56.601678,20,0.03,"Saduria entomon",14,1,690418,4,27,"Saduria entomon","690418_1987",-0.5849407155949,"1987",0.03,30000,30
"1883",1987,6,1,16.35179,56.601678,10,2.39999995,"Saduria entomon",14,5,690419,4,27,"Saduria entomon","690419_1987",-0.5849407155949,"1987",2.39999995,2399999.95,2399.99995
"1884",1987,6,1,16.35179,56.601678,10,0.03,"Saduria entomon",14,3,690421,4,27,"Saduria entomon","690421_1987",-0.5849407155949,"1987",0.03,30000,30
"1885",1987,6,1,16.35179,56.601678,10,2.5,"Saduria entomon",14,2,690422,4,27,"Saduria entomon","690422_1987",-0.5849407155949,"1987",2.5,2500000,2500
"1886",1988,5,26,16.35179,56.601678,10,0.1,"Saduria entomon",14,4,690424,4,27,"Saduria entomon","690424_1988",-0.5849407155949,"1988",0.1,1e+05,100
"1887",1988,6,14,16.5728301,57.0095661,30,0.1,"Saduria entomon",18,3,690434,4,27,"Saduria entomon","690434_1988",-0.360499045640997,"1988",0.1,1e+05,100
"1888",1988,6,14,16.5728301,57.0095661,50,0.1,"Saduria entomon",18,1,690435,4,27,"Saduria entomon","690435_1988",-0.360499045640997,"1988",0.1,1e+05,100
"1889",1988,6,14,16.5728301,57.0095661,30,0.79999998,"Saduria entomon",18,2,690436,4,27,"Saduria entomon","690436_1988",-0.360499045640997,"1988",0.79999998,799999.98,799.99998
"1890",1988,6,14,16.5631123,57.104136,10,0.03,"Saduria entomon",0,1,690441,4,27,"Saduria entomon","690441_1988",-1.37048656043356,"1988",0.03,30000,30
"1891",1994,5,4,16.5384817,57.1223335,10,22.34999895,"Saduria entomon",44,1,690450,4,27,"Saduria entomon","690450_1994",1.09837180905937,"1994",22.34999895,22349998.95,22349.99895
"1892",1993,4,13,16.5315188,57.0053472,10,1.53999999,"Saduria entomon",16,5,690679,4,27,"Saduria entomon","690679_1993",-0.472719880617948,"1993",1.53999999,1539999.99,1539.99999
"1893",2007,5,28,16.5315188,57.0053472,10,0.036,"Saduria entomon",16,3,690700,4,27,"Saduria entomon","690700_2007",-0.472719880617948,"2007",0.036,36000,36
"1894",1998,4,28,16.4746281,56.9562881,10,5.00999987,"Saduria entomon",19,5,690718,4,27,"Saduria entomon","690718_1998",-0.304388628152522,"1998",5.00999987,5009999.87,5009.99987
"1895",1987,6,11,16.4746281,56.9562881,10,0.02,"Saduria entomon",19,3,690749,4,27,"Saduria entomon","690749_1987",-0.304388628152522,"1987",0.02,20000,20
"1896",1987,6,11,16.4746281,56.9562881,10,0.01,"Saduria entomon",19,1,690750,4,27,"Saduria entomon","690750_1987",-0.304388628152522,"1987",0.01,10000,10
"1897",1987,6,11,16.4746281,56.9562881,20,0.06,"Saduria entomon",19,5,690751,4,27,"Saduria entomon","690751_1987",-0.304388628152522,"1987",0.06,60000,60
"1898",1988,6,13,16.4746281,56.9562881,10,0.79999998,"Saduria entomon",19,5,690755,4,27,"Saduria entomon","690755_1988",-0.304388628152522,"1988",0.79999998,799999.98,799.99998
"1899",1989,5,22,16.4746281,56.9562881,10,0.04,"Saduria entomon",19,4,690758,4,27,"Saduria entomon","690758_1989",-0.304388628152522,"1989",0.04,40000,40
"1900",1990,5,3,16.4746281,56.9562881,10,14.19999957,"Saduria entomon",19,3,690765,4,27,"Saduria entomon","690765_1990",-0.304388628152522,"1990",14.19999957,14199999.57,14199.99957
"1901",1990,5,3,16.4746281,56.9562881,10,0.7,"Saduria entomon",19,2,690766,4,27,"Saduria entomon","690766_1990",-0.304388628152522,"1990",0.7,7e+05,700
"1902",1992,4,21,16.4746281,56.9562881,20,1.04999997,"Saduria entomon",19,3,690774,4,27,"Saduria entomon","690774_1992",-0.304388628152522,"1992",1.04999997,1049999.97,1049.99997
"1903",1995,4,19,16.4861946,56.9546023,10,7.36999989,"Saduria entomon",0,3,690795,4,27,"Saduria entomon","690795_1995",-1.37048656043356,"1995",7.36999989,7369999.89,7369.99989
"1904",1997,4,26,16.4861946,56.9546023,10,15.18000007,"Saduria entomon",0,5,690802,4,27,"Saduria entomon","690802_1997",-1.37048656043356,"1997",15.18000007,15180000.07,15180.00007
"1905",1997,4,26,16.4861946,56.9546023,10,19.12999988,"Saduria entomon",0,2,690804,4,27,"Saduria entomon","690804_1997",-1.37048656043356,"1997",19.12999988,19129999.88,19129.99988
"1906",2002,6,5,16.4861946,56.9546023,10,26.60000086,"Saduria entomon",0,1,690820,4,27,"Saduria entomon","690820_2002",-1.37048656043356,"2002",26.60000086,26600000.86,26600.00086
"1907",2002,6,5,16.4861946,56.9546023,10,22.10999966,"Saduria entomon",0,2,690821,4,27,"Saduria entomon","690821_2002",-1.37048656043356,"2002",22.10999966,22109999.66,22109.99966
"1908",1989,5,22,16.4861946,56.9546023,10,14.19999957,"Saduria entomon",0,2,690849,4,27,"Saduria entomon","690849_1989",-1.37048656043356,"1989",14.19999957,14199999.57,14199.99957
"1909",1989,5,22,16.4861946,56.9546023,10,9.70000029,"Saduria entomon",0,1,690850,4,27,"Saduria entomon","690850_1989",-1.37048656043356,"1989",9.70000029,9700000.29,9700.00029
"1910",1989,5,22,16.4861946,56.9546023,30,0.1,"Saduria entomon",0,5,690852,4,27,"Saduria entomon","690852_1989",-1.37048656043356,"1989",0.1,1e+05,100
"1911",1993,4,13,16.4861946,56.9546023,10,0.02,"Saduria entomon",0,5,690872,4,27,"Saduria entomon","690872_1993",-1.37048656043356,"1993",0.02,20000,20
"1912",1994,5,3,16.4861946,56.9546023,10,0.21,"Saduria entomon",0,5,690874,4,27,"Saduria entomon","690874_1994",-1.37048656043356,"1994",0.21,210000,210
"1913",2003,6,3,16.4861946,56.9546023,10,23.12000036,"Saduria entomon",0,2,690878,4,27,"Saduria entomon","690878_2003",-1.37048656043356,"2003",23.12000036,23120000.36,23120.00036
"1914",2003,6,3,16.4861946,56.9546023,10,0.01,"Saduria entomon",0,3,690880,4,27,"Saduria entomon","690880_2003",-1.37048656043356,"2003",0.01,10000,10
"1915",2000,5,11,16.6158385,57.0786232,10,0.02,"Saduria entomon",3,2,690971,4,27,"Saduria entomon","690971_2000",-1.20215530796813,"2000",0.02,20000,20
"1916",2002,6,6,16.6158385,57.0786232,10,0.03,"Saduria entomon",3,2,690974,4,27,"Saduria entomon","690974_2002",-1.20215530796813,"2002",0.03,30000,30
"1917",2002,6,6,16.6158385,57.0786232,10,0.03,"Saduria entomon",3,1,690975,4,27,"Saduria entomon","690975_2002",-1.20215530796813,"2002",0.03,30000,30
"1918",2007,5,28,16.6158385,57.0786232,10,4.13899988,"Saduria entomon",3,3,690999,4,27,"Saduria entomon","690999_2007",-1.20215530796813,"2007",4.13899988,4138999.88,4138.99988
"1919",2001,6,6,16.6740981,57.082457,10,1.07000001,"Saduria entomon",19,2,691001,4,27,"Saduria entomon","691001_2001",-0.304388628152522,"2001",1.07000001,1070000.01,1070.00001
"1920",1995,4,21,16.6740981,57.082457,10,3.58999997,"Saduria entomon",19,1,691005,4,27,"Saduria entomon","691005_1995",-0.304388628152522,"1995",3.58999997,3589999.97,3589.99997
"1921",1995,4,21,16.6740981,57.082457,10,2.52999991,"Saduria entomon",19,2,691006,4,27,"Saduria entomon","691006_1995",-0.304388628152522,"1995",2.52999991,2529999.91,2529.99991
"1922",1995,4,21,16.6740981,57.082457,20,0.61000001,"Saduria entomon",19,3,691007,4,27,"Saduria entomon","691007_1995",-0.304388628152522,"1995",0.61000001,610000.01,610.00001
"1923",1996,4,26,16.6740981,57.082457,10,9.02999997,"Saduria entomon",19,1,691010,4,27,"Saduria entomon","691010_1996",-0.304388628152522,"1996",9.02999997,9029999.97,9029.99997
"1924",1997,4,29,16.6740981,57.082457,20,2.48999998,"Saduria entomon",19,1,691014,4,27,"Saduria entomon","691014_1997",-0.304388628152522,"1997",2.48999998,2489999.98,2489.99998
"1925",1997,4,29,16.6740981,57.082457,10,0.15,"Saduria entomon",19,5,691016,4,27,"Saduria entomon","691016_1997",-0.304388628152522,"1997",0.15,150000,150
"1926",1998,5,5,16.6740981,57.082457,20,8.01999986,"Saduria entomon",19,2,691020,4,27,"Saduria entomon","691020_1998",-0.304388628152522,"1998",8.01999986,8019999.86,8019.99986
"1927",1998,5,5,16.6740981,57.082457,10,1.22000001,"Saduria entomon",19,1,691021,4,27,"Saduria entomon","691021_1998",-0.304388628152522,"1998",1.22000001,1220000.01,1220.00001
"1928",1999,5,6,16.6740981,57.082457,10,2.31000006,"Saduria entomon",19,3,691028,4,27,"Saduria entomon","691028_1999",-0.304388628152522,"1999",2.31000006,2310000.06,2310.00006
"1929",2002,6,6,16.6740981,57.082457,40,0.12,"Saduria entomon",19,1,691035,4,27,"Saduria entomon","691035_2002",-0.304388628152522,"2002",0.12,120000,120
"1930",1991,4,24,16.6740981,57.082457,10,0.59,"Saduria entomon",19,4,691038,4,27,"Saduria entomon","691038_1991",-0.304388628152522,"1991",0.59,590000,590
"1931",1991,4,24,16.6740981,57.082457,10,0.57999998,"Saduria entomon",19,5,691039,4,27,"Saduria entomon","691039_1991",-0.304388628152522,"1991",0.57999998,579999.98,579.99998
"1932",1991,4,24,16.6740981,57.082457,20,4.79999989,"Saduria entomon",19,2,691040,4,27,"Saduria entomon","691040_1991",-0.304388628152522,"1991",4.79999989,4799999.89,4799.99989
"1933",1991,4,24,16.6740981,57.082457,10,3.75999987,"Saduria entomon",19,3,691041,4,27,"Saduria entomon","691041_1991",-0.304388628152522,"1991",3.75999987,3759999.87,3759.99987
"1934",1992,4,22,16.6740981,57.082457,10,0.21,"Saduria entomon",19,1,691043,4,27,"Saduria entomon","691043_1992",-0.304388628152522,"1992",0.21,210000,210
"1935",1992,4,22,16.6740981,57.082457,20,2.03999996,"Saduria entomon",19,2,691044,4,27,"Saduria entomon","691044_1992",-0.304388628152522,"1992",2.03999996,2039999.96,2039.99996
"1936",1992,4,22,16.6740981,57.082457,10,1.79000005,"Saduria entomon",19,3,691045,4,27,"Saduria entomon","691045_1992",-0.304388628152522,"1992",1.79000005,1790000.05,1790.00005
"1937",1992,4,22,16.6740981,57.082457,10,11.46000028,"Saduria entomon",19,4,691046,4,27,"Saduria entomon","691046_1992",-0.304388628152522,"1992",11.46000028,11460000.28,11460.00028
"1938",1994,5,3,16.6740981,57.082457,10,0.64000003,"Saduria entomon",19,1,691048,4,27,"Saduria entomon","691048_1994",-0.304388628152522,"1994",0.64000003,640000.03,640.00003
"1939",1994,5,3,16.6740981,57.082457,10,13.55000019,"Saduria entomon",19,3,691050,4,27,"Saduria entomon","691050_1994",-0.304388628152522,"1994",13.55000019,13550000.19,13550.00019
"1940",1994,5,3,16.6740981,57.082457,70,7.00999975,"Saduria entomon",19,4,691051,4,27,"Saduria entomon","691051_1994",-0.304388628152522,"1994",7.00999975,7009999.75,7009.99975
"1941",2003,6,3,16.6740981,57.082457,10,0.57999998,"Saduria entomon",19,1,691059,4,27,"Saduria entomon","691059_2003",-0.304388628152522,"2003",0.57999998,579999.98,579.99998
"1942",2004,5,11,16.6740981,57.082457,10,1.74999997,"Saduria entomon",19,3,691060,4,27,"Saduria entomon","691060_2004",-0.304388628152522,"2004",1.74999997,1749999.97,1749.99997
"1943",2004,5,11,16.6740981,57.082457,20,6.90999985,"Saduria entomon",19,2,691061,4,27,"Saduria entomon","691061_2004",-0.304388628152522,"2004",6.90999985,6909999.85,6909.99985
"1944",2006,5,16,16.6740981,57.082457,10,0.64000003,"Saduria entomon",19,3,691066,4,27,"Saduria entomon","691066_2006",-0.304388628152522,"2006",0.64000003,640000.03,640.00003
"1945",2006,5,16,16.6740981,57.082457,10,0.27000001,"Saduria entomon",19,2,691067,4,27,"Saduria entomon","691067_2006",-0.304388628152522,"2006",0.27000001,270000.01,270.00001
"1946",2007,5,28,16.6740981,57.082457,60,13.38700056,"Saduria entomon",19,3,691069,4,27,"Saduria entomon","691069_2007",-0.304388628152522,"2007",13.38700056,13387000.56,13387.00056
"1947",2007,5,28,16.6740981,57.082457,20,0.305,"Saduria entomon",19,2,691070,4,27,"Saduria entomon","691070_2007",-0.304388628152522,"2007",0.305,305000,305
"1948",2007,5,28,16.6740981,57.082457,10,2.19999999,"Saduria entomon",19,1,691071,4,27,"Saduria entomon","691071_2007",-0.304388628152522,"2007",2.19999999,2199999.99,2199.99999
"1949",1997,4,27,16.6237883,57.0454929,10,0.37,"Saduria entomon",27,1,691082,4,27,"Saduria entomon","691082_1997",0.144494711755283,"1997",0.37,370000,370
"1950",2000,5,10,16.6237883,57.0454929,10,0.01,"Saduria entomon",27,4,691099,4,27,"Saduria entomon","691099_2000",0.144494711755283,"2000",0.01,10000,10
"1951",1991,4,24,16.6237883,57.0454929,20,14.16000009,"Saduria entomon",27,3,691102,4,27,"Saduria entomon","691102_1991",0.144494711755283,"1991",14.16000009,14160000.09,14160.00009
"1952",1991,4,24,16.6237883,57.0454929,10,8.50000024,"Saduria entomon",27,2,691103,4,27,"Saduria entomon","691103_1991",0.144494711755283,"1991",8.50000024,8500000.24,8500.00024
"1953",1991,4,24,16.6237883,57.0454929,10,0.34000002,"Saduria entomon",27,1,691104,4,27,"Saduria entomon","691104_1991",0.144494711755283,"1991",0.34000002,340000.02,340.00002
"1954",1991,4,24,16.6237883,57.0454929,10,0.57999998,"Saduria entomon",27,4,691105,4,27,"Saduria entomon","691105_1991",0.144494711755283,"1991",0.57999998,579999.98,579.99998
"1955",1998,4,29,16.6143912,57.0151162,10,2.28,"Saduria entomon",18,5,691172,4,27,"Saduria entomon","691172_1998",-0.360499045640997,"1998",2.28,2280000,2280
"1956",1998,4,29,16.6143912,57.0151162,10,4.55000013,"Saduria entomon",18,4,691173,4,27,"Saduria entomon","691173_1998",-0.360499045640997,"1998",4.55000013,4550000.13,4550.00013
"1957",2000,5,9,16.6143912,57.0151162,10,11.54999971,"Saduria entomon",18,1,691184,4,27,"Saduria entomon","691184_2000",-0.360499045640997,"2000",11.54999971,11549999.71,11549.99971
"1958",1991,4,23,16.6143912,57.0151162,10,0.32000002,"Saduria entomon",18,3,691194,4,27,"Saduria entomon","691194_1991",-0.360499045640997,"1991",0.32000002,320000.02,320.00002
"1959",1994,5,3,16.6143912,57.0151162,10,0.71999997,"Saduria entomon",18,5,691208,4,27,"Saduria entomon","691208_1994",-0.360499045640997,"1994",0.71999997,719999.97,719.99997
"1960",1994,5,3,16.6143912,57.0151162,10,1.14,"Saduria entomon",18,2,691210,4,27,"Saduria entomon","691210_1994",-0.360499045640997,"1994",1.14,1140000,1140
"1961",1996,4,26,16.6282213,57.0764416,20,17.3300004,"Saduria entomon",22,4,691219,4,27,"Saduria entomon","691219_1996",-0.136057375687095,"1996",17.3300004,17330000.4,17330.0004
"1962",1999,5,7,16.6282213,57.0764416,10,8.61999989,"Saduria entomon",22,2,691234,4,27,"Saduria entomon","691234_1999",-0.136057375687095,"1999",8.61999989,8619999.89,8619.99989
"1963",2006,5,16,16.6282213,57.0764416,10,0.48999999,"Saduria entomon",22,2,691275,4,27,"Saduria entomon","691275_2006",-0.136057375687095,"2006",0.48999999,489999.99,489.99999
"1964",2007,5,28,16.6282213,57.0764416,10,5.55800021,"Saduria entomon",22,3,691279,4,27,"Saduria entomon","691279_2007",-0.136057375687095,"2007",5.55800021,5558000.21,5558.00021
"1965",2007,5,28,16.6282213,57.0764416,10,3.75999987,"Saduria entomon",22,2,691280,4,27,"Saduria entomon","691280_2007",-0.136057375687095,"2007",3.75999987,3759999.87,3759.99987
"1966",1994,5,4,16.5608125,57.0994712,10,13.35999966,"Saduria entomon",50,4,691403,4,27,"Saduria entomon","691403_1994",1.43503431399022,"1994",13.35999966,13359999.66,13359.99966
"1967",1995,4,20,16.5970429,57.0572442,10,7.86000013,"Saduria entomon",19,3,691428,4,27,"Saduria entomon","691428_1995",-0.304388628152522,"1995",7.86000013,7860000.13,7860.00013
"1968",1999,5,6,16.5970429,57.0572442,10,11.7900002,"Saduria entomon",19,1,691449,4,27,"Saduria entomon","691449_1999",-0.304388628152522,"1999",11.7900002,11790000.2,11790.0002
