"","year","month","day","lon","lat","species_group","depth","prov_nr","provID","sub_area","taxa","sample_id","depth_scaled","year_f","biomass","abundance","biomass_g_m2","biomass_g_km2","biomass_kg_km2"
"1076",1988,5,4,17.9566669464111,57.0449981689453,"Polychaeta",69,1,678465,5,"Bylgides sarsi","678465_1988",2.50113224627126,"1988",1.03950001,40,1.03950001,1039500.01,1039.50001
"1077",1988,5,4,17.9566669464111,57.0449981689453,"Polychaeta",69,2,678466,5,"Bylgides sarsi","678466_1988",2.50113224627126,"1988",0.74170001,30,0.74170001,741700.01,741.70001
"1078",1988,5,4,17.9566669464111,57.0449981689453,"Polychaeta",69,3,678467,5,"Bylgides sarsi","678467_1988",2.50113224627126,"1988",0.32389998,10,0.32389998,323899.98,323.89998
"1079",1994,5,26,17.9566669464111,57.0449981689453,"Polychaeta",69,1,678468,5,"Bylgides sarsi","678468_1994",2.50113224627126,"1994",0.86999997,50,0.86999997,869999.97,869.99997
"1080",1995,5,10,17.9566669464111,57.0449981689453,"Polychaeta",69,1,678469,5,"Bylgides sarsi","678469_1995",2.50113224627126,"1995",0.027,30,0.027,27000,27
"1081",1988,5,4,18.0283336639404,57.2350006103516,"Polychaeta",26,1,678477,5,"Pygospio elegans","678477_1988",0.088384294266807,"1988",0.13,130,0.13,130000,130
"1082",1988,5,4,18.0283336639404,57.2350006103516,"Polychaeta",26,2,678478,5,"Pygospio elegans","678478_1988",0.088384294266807,"1988",0.32000002,320,0.32000002,320000.02,320.00002
"1083",1988,5,4,18.0283336639404,57.2350006103516,"Polychaeta",26,3,678479,5,"Pygospio elegans","678479_1988",0.088384294266807,"1988",0.52999999,530,0.52999999,529999.99,529.99999
"1084",1989,5,20,15.0649995803833,56.1681671142578,"Polychaeta",2,1,678480,2,"Pygospio elegans","678480_1989",-1.25826572545661,"1989",0.0212,40,0.0212,21200,21.2
"1085",1994,5,12,16.0658340454102,55.6668319702148,"Polychaeta",73,1,678484,2,"Aricidea cerrutii","678484_1994",2.72557391622516,"1994",2.8369999,360,2.8369999,2836999.9,2836.9999
"1086",1995,5,12,16.0658340454102,55.6668319702148,"Polychaeta",73,1,678485,2,"Bylgides sarsi","678485_1995",2.72557391622516,"1995",0.50500002,10,0.50500002,505000.02,505.00002
"1087",1994,5,18,15.7281665802002,55.75,"Polychaeta",43,1,678491,2,"Bylgides sarsi","678491_1994",1.04226139157089,"1994",0.023,20,0.023,23000,23
"1088",1995,5,12,15.7281665802002,55.75,"Polychaeta",43,1,678492,2,"Bylgides sarsi","678492_1995",1.04226139157089,"1995",3.27500008,1650,3.27500008,3275000.08,3275.00008
"1089",1996,5,11,15.7281665802002,55.75,"Polychaeta",43,1,678493,2,"Pygospio elegans","678493_1996",1.04226139157089,"1996",0.54500001,90,0.54500001,545000.01,545.00001
"1090",1997,5,9,15.7281665802002,55.75,"Polychaeta",43,1,678494,2,"Bylgides sarsi","678494_1997",1.04226139157089,"1997",0.125,50,0.125,125000,125
"1091",2004,5,9,15.7281665802002,55.75,"Polychaeta",43,1,678495,2,"Bylgides sarsi","678495_2004",1.04226139157089,"2004",0.44000001,60,0.44000001,440000.01,440.00001
"1092",2005,5,17,15.7281665802002,55.75,"Polychaeta",43,1,678496,2,"Bylgides sarsi","678496_2005",1.04226139157089,"2005",0.69400001,90,0.69400001,694000.01,694.00001
"1093",1998,5,21,15.7281665802002,55.75,"Polychaeta",43,1,678497,2,"Bylgides sarsi","678497_1998",1.04226139157089,"1998",0.215,130,0.215,215000,215
"1094",1994,5,18,15.800666809082,55.8330001831055,"Polychaeta",53,1,678498,2,"Bylgides sarsi","678498_1994",1.60336556645565,"1994",0.96400001,610,0.96400001,964000.01,964.00001
"1095",1995,5,12,15.800666809082,55.8330001831055,"Polychaeta",53,1,678499,2,"Bylgides sarsi","678499_1995",1.60336556645565,"1995",2.65600003,950,2.65600003,2656000.03,2656.00003
"1096",1997,5,9,15.800666809082,55.8330001831055,"Polychaeta",53,1,678500,2,"Pygospio elegans","678500_1997",1.60336556645565,"1997",0.02,20,0.02,20000,20
"1097",2006,5,15,15.800666809082,55.8330001831055,"Polychaeta",53,1,678502,2,"Pygospio elegans","678502_2006",1.60336556645565,"2006",0.01,10,0.01,10000,10
"1098",2005,5,17,15.800666809082,55.8330001831055,"Polychaeta",53,1,678503,2,"Bylgides sarsi","678503_2005",1.60336556645565,"2005",1.03300004,170,1.03300004,1033000.04,1033.00004
"1099",1998,5,21,15.800666809082,55.8330001831055,"Polychaeta",53,1,678504,2,"Pygospio elegans","678504_1998",1.60336556645565,"1998",0.08,80,0.08,80000,80
"1100",1989,5,21,14.3296670913696,55.8800010681152,"Polychaeta",24,1,678505,2,"Hediste diversicolor","678505_1989",-0.0238365407101441,"1989",1.40009997,340,1.40009997,1400099.97,1400.09997
"1101",1989,5,21,14.3296670913696,55.8800010681152,"Polychaeta",24,2,678506,2,"Hediste diversicolor","678506_1989",-0.0238365407101441,"1989",0.48000002,90,0.48000002,480000.02,480.00002
"1102",1989,5,21,14.3296670913696,55.8800010681152,"Polychaeta",24,3,678507,2,"Hediste diversicolor","678507_1989",-0.0238365407101441,"1989",0.482,60,0.482,482000,482
"1103",1989,5,20,14.9451665878296,56.0513343811035,"Polychaeta",41,1,678508,2,"Bylgides sarsi","678508_1989",0.93004055659394,"1989",0.39339998,80,0.39339998,393399.98,393.39998
"1104",1989,5,20,14.9451665878296,56.0513343811035,"Polychaeta",41,2,678509,2,"Pygospio elegans","678509_1989",0.93004055659394,"1989",0.6195,190,0.6195,619500,619.5
"1105",1989,5,20,14.9451665878296,56.0513343811035,"Polychaeta",41,3,678510,2,"Pygospio elegans","678510_1989",0.93004055659394,"1989",0.59459999,210,0.59459999,594599.99,594.59999
"1106",1989,5,22,13.4301662445068,55.2253341674805,"Polychaeta",32,2,678512,1,"Bylgides sarsi","678512_1989",0.42504679919766,"1989",0.36430001,10,0.36430001,364300.01,364.30001
"1107",1994,5,19,13.4301662445068,55.2253341674805,"Polychaeta",32,1,678514,1,"Capitella capitata","678514_1994",0.42504679919766,"1994",0.115,40,0.115,115000,115
"1108",1997,5,10,13.4301662445068,55.2253341674805,"Polychaeta",32,1,678516,1,"Bylgides sarsi","678516_1997",0.42504679919766,"1997",0.196,130,0.196,196000,196
"1109",2004,5,10,13.4301662445068,55.2253341674805,"Polychaeta",32,1,678517,1,"Pygospio elegans","678517_2004",0.42504679919766,"2004",0.33300001,50,0.33300001,333000.01,333.00001
"1110",2006,5,16,13.4301662445068,55.2253341674805,"Polychaeta",32,1,678518,1,"Bylgides sarsi","678518_2006",0.42504679919766,"2006",1.55700002,60,1.55700002,1557000.02,1557.00002
"1111",2005,5,19,13.4301662445068,55.2253341674805,"Polychaeta",32,1,678519,1,"Bylgides sarsi","678519_2005",0.42504679919766,"2005",4.27600004,430,4.27600004,4276000.04,4276.00004
"1112",1989,5,21,14.3645000457764,55.6525001525879,"Polychaeta",43,1,678521,2,"Bylgides sarsi","678521_1989",1.04226139157089,"1989",0.1918,150,0.1918,191800,191.8
"1113",1989,5,21,14.3645000457764,55.6525001525879,"Polychaeta",43,2,678522,2,"Bylgides sarsi","678522_1989",1.04226139157089,"1989",0.34209999,80,0.34209999,342099.99,342.09999
"1114",1989,5,21,14.3645000457764,55.6525001525879,"Polychaeta",43,3,678523,2,"Pygospio elegans","678523_1989",1.04226139157089,"1989",0.18510001,240,0.18510001,185100.01,185.10001
"1115",1989,5,22,14.4576663970947,55.568000793457,"Polychaeta",52,1,678524,2,"Pygospio elegans","678524_1989",1.54725514896717,"1989",0.0561,140,0.0561,56100,56.1
"1116",1989,5,22,14.4576663970947,55.568000793457,"Polychaeta",52,2,678525,2,"Pygospio elegans","678525_1989",1.54725514896717,"1989",0.0514,100,0.0514,51400,51.4
"1117",1989,5,22,14.4576663970947,55.568000793457,"Polychaeta",52,3,678526,2,"Pygospio elegans","678526_1989",1.54725514896717,"1989",0.0251,50,0.0251,25100,25.1
"1118",1989,5,21,14.2998332977295,55.7083320617676,"Polychaeta",31,1,678527,2,"Bylgides sarsi","678527_1989",0.368936381709185,"1989",1.62360007,960,1.62360007,1623600.07,1623.60007
"1119",1989,5,21,14.2998332977295,55.7083320617676,"Polychaeta",31,2,678528,2,"Bylgides sarsi","678528_1989",0.368936381709185,"1989",0.55550001,510,0.55550001,555500.01,555.50001
"1120",1989,5,21,14.2998332977295,55.7083320617676,"Polychaeta",31,3,678529,2,"Pygospio elegans","678529_1989",0.368936381709185,"1989",0.4648,360,0.4648,464800,464.8
"1121",1995,5,17,19.3500003814697,57.4000015258789,"Polychaeta",138,1,678533,5,"Bylgides sarsi","678533_1995",6.37275105297607,"1995",0.155,50,0.155,155000,155
"1122",1995,5,17,19.3500003814697,57.4000015258789,"Polychaeta",138,2,678534,5,"Bylgides sarsi","678534_1995",6.37275105297607,"1995",0.19200001,60,0.19200001,192000.01,192.00001
"1123",1995,5,17,19.3500003814697,57.4000015258789,"Polychaeta",138,3,678535,5,"Bylgides sarsi","678535_1995",6.37275105297607,"1995",0.17999999,20,0.17999999,179999.99,179.99999
"1124",1996,5,15,19.3500003814697,57.4000015258789,"Polychaeta",138,1,678536,5,"Bylgides sarsi","678536_1996",6.37275105297607,"1996",0.023,10,0.023,23000,23
"1125",1997,5,14,19.3500003814697,57.4000015258789,"Polychaeta",138,1,678539,5,"Bylgides sarsi","678539_1997",6.37275105297607,"1997",0.029,10,0.029,29000,29
"1126",1997,5,14,19.3500003814697,57.4000015258789,"Polychaeta",138,2,678540,5,"Bylgides sarsi","678540_1997",6.37275105297607,"1997",0.017,10,0.017,17000,17
"1127",1997,5,14,19.3500003814697,57.4000015258789,"Polychaeta",138,3,678541,5,"Bylgides sarsi","678541_1997",6.37275105297607,"1997",0.45299999,10,0.45299999,452999.99,452.99999
"1128",1997,5,14,19.3500003814697,57.4000015258789,"Polychaeta",138,1,678545,5,"Bylgides sarsi","678545_1997",6.37275105297607,"1997",0.029,10,0.029,29000,29
"1129",1997,5,14,19.3500003814697,57.4000015258789,"Polychaeta",138,2,678546,5,"Bylgides sarsi","678546_1997",6.37275105297607,"1997",0.017,10,0.017,17000,17
"1130",1997,5,14,19.3500003814697,57.4000015258789,"Polychaeta",138,3,678547,5,"Bylgides sarsi","678547_1997",6.37275105297607,"1997",0.45299999,10,0.45299999,452999.99,452.99999
"1131",2004,5,14,19.3500003814697,57.4000015258789,"Polychaeta",138,2,678558,5,"Bylgides sarsi","678558_2004",6.37275105297607,"2004",0.28999999,10,0.28999999,289999.99,289.99999
"1132",2004,5,14,19.3500003814697,57.4000015258789,"Polychaeta",138,3,678559,5,"Bylgides sarsi","678559_2004",6.37275105297607,"2004",0.007,10,0.007,7000,7
"1133",1989,5,23,12.9899997711182,55.3753318786621,"Polychaeta",22,1,678564,1,"Hediste diversicolor","678564_1989",-0.136057375687095,"1989",1.40890003,1020,1.40890003,1408900.03,1408.90003
"1134",1989,5,23,12.9899997711182,55.3753318786621,"Polychaeta",22,2,678565,1,"Hediste diversicolor","678565_1989",-0.136057375687095,"1989",1.10680002,800,1.10680002,1106800.02,1106.80002
"1135",1989,5,23,12.9899997711182,55.3753318786621,"Polychaeta",22,3,678566,1,"Hediste diversicolor","678566_1989",-0.136057375687095,"1989",5.02939991,1330,5.02939991,5029399.91,5029.39991
"1136",1977,6,21,16.593334197998,56.1166648864746,"Polychaeta",61,1,678567,2,"Bylgides sarsi","678567_1977",2.05224890636345,"1977",0.81300001,80,0.81300001,813000.01,813.00001
"1137",1977,6,21,16.593334197998,56.1166648864746,"Polychaeta",61,2,678568,2,"Bylgides sarsi","678568_1977",2.05224890636345,"1977",2.42100008,80,2.42100008,2421000.08,2421.00008
"1138",1984,5,27,16.593334197998,56.1166648864746,"Polychaeta",61,1,678569,2,"Bylgides sarsi","678569_1984",2.05224890636345,"1984",0.1542,60,0.1542,154200,154.2
"1139",1984,5,27,16.593334197998,56.1166648864746,"Polychaeta",61,2,678570,2,"Bylgides sarsi","678570_1984",2.05224890636345,"1984",0.46900001,30,0.46900001,469000.01,469.00001
"1140",1984,5,27,16.593334197998,56.1166648864746,"Polychaeta",61,3,678571,2,"Bylgides sarsi","678571_1984",2.05224890636345,"1984",1.08350001,60,1.08350001,1083500.01,1083.50001
"1141",1989,5,19,16.593334197998,56.1166648864746,"Polychaeta",61,1,678572,2,"Bylgides sarsi","678572_1989",2.05224890636345,"1989",1.98980002,80,1.98980002,1989800.02,1989.80002
"1142",1989,5,19,16.593334197998,56.1166648864746,"Polychaeta",61,2,678573,2,"Bylgides sarsi","678573_1989",2.05224890636345,"1989",0.5605,70,0.5605,560500,560.5
"1143",1989,5,19,16.593334197998,56.1166648864746,"Polychaeta",61,3,678574,2,"Bylgides sarsi","678574_1989",2.05224890636345,"1989",0.32790001,50,0.32790001,327900.01,327.90001
"1144",1995,5,11,16.593334197998,56.1166648864746,"Polychaeta",61,1,678575,2,"Bylgides sarsi","678575_1995",2.05224890636345,"1995",1.72399994,180,1.72399994,1723999.94,1723.99994
"1145",1994,5,17,16.593334197998,56.1166648864746,"Polychaeta",61,1,678576,2,"Terebellides stroemi","678576_1994",2.05224890636345,"1994",0.26699999,20,0.26699999,266999.99,266.99999
"1146",1996,5,11,16.593334197998,56.1166648864746,"Polychaeta",61,1,678577,2,"Bylgides sarsi","678577_1996",2.05224890636345,"1996",0.537,30,0.537,537000,537
"1147",1997,5,8,16.593334197998,56.1166648864746,"Polychaeta",61,1,678578,2,"Bylgides sarsi","678578_1997",2.05224890636345,"1997",0.379,170,0.379,379000,379
"1148",2006,5,15,16.593334197998,56.1166648864746,"Polychaeta",61,1,678579,2,"Bylgides sarsi","678579_2006",2.05224890636345,"2006",2.70800007,70,2.70800007,2708000.07,2708.00007
"1149",1989,5,23,14.0973329544067,55.2666664123535,"Polychaeta",29,1,678580,1,"Bylgides sarsi","678580_1989",0.256715546732234,"1989",1.74000005,1300,1.74000005,1740000.05,1740.00005
"1150",1989,5,23,14.0973329544067,55.2666664123535,"Polychaeta",29,2,678581,1,"Bylgides sarsi","678581_1989",0.256715546732234,"1989",1.05500003,960,1.05500003,1055000.03,1055.00003
"1151",1989,5,23,14.0973329544067,55.2666664123535,"Polychaeta",29,3,678582,1,"Bylgides sarsi","678582_1989",0.256715546732234,"1989",1.29259997,1070,1.29259997,1292599.97,1292.59997
"1152",1994,5,19,14.0973329544067,55.2666664123535,"Polychaeta",29,1,678583,1,"Bylgides sarsi","678583_1994",0.256715546732234,"1994",1.78999998,750,1.78999998,1789999.98,1789.99998
"1153",1995,5,12,14.0973329544067,55.2666664123535,"Polychaeta",29,1,678584,1,"Pygospio elegans","678584_1995",0.256715546732234,"1995",1.20999999,1210,1.20999999,1209999.99,1209.99999
"1154",1997,5,10,14.0973329544067,55.2666664123535,"Polychaeta",29,1,678585,1,"Pygospio elegans","678585_1997",0.256715546732234,"1997",0.94999999,950,0.94999999,949999.99,949.99999
"1155",2005,5,18,14.0973329544067,55.2666664123535,"Polychaeta",29,1,678586,1,"Pygospio elegans","678586_2005",0.256715546732234,"2005",0.14,140,0.14,140000,140
"1156",1989,5,22,14.1046667098999,55.3199996948242,"Polychaeta",21,1,678587,1,"Bylgides sarsi","678587_1989",-0.192167793175571,"1989",4.15940009,3370,4.15940009,4159400.09,4159.40009
"1157",1989,5,22,14.1046667098999,55.3199996948242,"Polychaeta",21,2,678588,1,"Bylgides sarsi","678588_1989",-0.192167793175571,"1989",3.23710006,2220,3.23710006,3237100.06,3237.10006
"1158",1989,5,22,14.1046667098999,55.3199996948242,"Polychaeta",21,3,678589,1,"Pygospio elegans","678589_1989",-0.192167793175571,"1989",2.31490001,2020,2.31490001,2314900.01,2314.90001
"1159",1989,5,23,13.2679996490479,55.1256675720215,"Polychaeta",30,1,678590,1,"Scoloplos armiger","678590_1989",0.312825964220709,"1989",16.63419955,800,16.63419955,16634199.55,16634.19955
"1160",1989,5,23,13.2679996490479,55.1256675720215,"Polychaeta",30,2,678591,1,"Aricidea suecica","678591_1989",0.312825964220709,"1989",14.31629994,950,14.31629994,14316299.94,14316.29994
"1161",1989,5,23,13.2679996490479,55.1256675720215,"Polychaeta",30,3,678592,1,"Aricidea suecica","678592_1989",0.312825964220709,"1989",8.10060023,670,8.10060023,8100600.23,8100.60023
"1162",1995,5,13,13.2679996490479,55.1256675720215,"Polychaeta",30,1,678593,1,"Aricidea cerrutii","678593_1995",0.312825964220709,"1995",12.50800013,710,12.50800013,12508000.13,12508.00013
"1163",1994,5,19,13.2679996490479,55.1256675720215,"Polychaeta",30,1,678594,1,"Aricidea cerrutii","678594_1994",0.312825964220709,"1994",27.33500038,2600,27.33500038,27335000.38,27335.00038
"1164",1997,5,10,13.2679996490479,55.1256675720215,"Polychaeta",30,1,678595,1,"Ampharete grubei","678595_1997",0.312825964220709,"1997",8.12199986,480,8.12199986,8121999.86,8121.99986
"1165",2006,5,16,13.2679996490479,55.1256675720215,"Polychaeta",30,1,678596,1,"Aricidea cerrutii","678596_2006",0.312825964220709,"2006",24.69200025,1340,24.69200025,24692000.25,24692.00025
"1166",2005,5,19,13.2679996490479,55.1256675720215,"Polychaeta",30,1,678597,1,"Alkmaria romijni","678597_2005",0.312825964220709,"2005",13.63799978,1460,13.63799978,13637999.78,13637.99978
"1167",1998,5,22,13.2679996490479,55.1256675720215,"Polychaeta",30,1,678598,1,"Scoloplos armiger","678598_1998",0.312825964220709,"1998",6.4510002,330,6.4510002,6451000.2,6451.0002
"1168",1989,5,22,13.2666664123535,55.2248344421387,"Polychaeta",31,1,678599,1,"Bylgides sarsi","678599_1989",0.368936381709185,"1989",1.75500005,40,1.75500005,1755000.05,1755.00005
"1169",1989,5,22,13.2666664123535,55.2248344421387,"Polychaeta",31,2,678600,1,"Bylgides sarsi","678600_1989",0.368936381709185,"1989",1.13670001,70,1.13670001,1136700.01,1136.70001
"1170",1989,5,22,13.2666664123535,55.2248344421387,"Polychaeta",31,3,678601,1,"Bylgides sarsi","678601_1989",0.368936381709185,"1989",0.2079,40,0.2079,207900,207.9
"1171",1989,5,21,14.4541664123535,55.7628326416016,"Polychaeta",25,1,678602,2,"Bylgides sarsi","678602_1989",0.0322738767783314,"1989",1.32999995,140,1.32999995,1329999.95,1329.99995
"1172",1989,5,21,14.4541664123535,55.7628326416016,"Polychaeta",25,2,678603,2,"Pygospio elegans","678603_1989",0.0322738767783314,"1989",0.16930001,390,0.16930001,169300.01,169.30001
"1173",1989,5,21,14.4541664123535,55.7628326416016,"Polychaeta",25,3,678604,2,"Bylgides sarsi","678604_1989",0.0322738767783314,"1989",0.1176,260,0.1176,117600,117.6
"1174",1987,6,11,14.7116670608521,55.6809997558594,"Polychaeta",61,1,678605,2,"Bylgides sarsi","678605_1987",2.05224890636345,"1987",0.19200001,20,0.19200001,192000.01,192.00001
"1175",1987,6,11,14.7116670608521,55.6809997558594,"Polychaeta",61,2,678606,2,"Bylgides sarsi","678606_1987",2.05224890636345,"1987",0.146,70,0.146,146000,146
"1176",1987,6,11,14.7116670608521,55.6809997558594,"Polychaeta",61,3,678607,2,"Bylgides sarsi","678607_1987",2.05224890636345,"1987",0.107,50,0.107,107000,107
"1177",1987,6,11,14.7116670608521,55.6809997558594,"Polychaeta",61,4,678608,2,"Bylgides sarsi","678608_1987",2.05224890636345,"1987",2.46849997,110,2.46849997,2468499.97,2468.49997
"1178",1989,5,24,14.7116670608521,55.6809997558594,"Polychaeta",61,1,678609,2,"Aricidea suecica","678609_1989",2.05224890636345,"1989",3.43389997,320,3.43389997,3433899.97,3433.89997
"1179",1989,5,24,14.7116670608521,55.6809997558594,"Polychaeta",61,2,678610,2,"Aricidea suecica","678610_1989",2.05224890636345,"1989",4.05900009,280,4.05900009,4059000.09,4059.00009
"1180",1989,5,24,14.7116670608521,55.6809997558594,"Polychaeta",61,3,678611,2,"Bylgides sarsi","678611_1989",2.05224890636345,"1989",1.08989999,90,1.08989999,1089899.99,1089.89999
"1181",1992,6,11,14.7116670608521,55.6809997558594,"Polychaeta",61,1,678612,2,"Aricidea cerrutii","678612_1992",2.05224890636345,"1992",1.22090001,180,1.22090001,1220900.01,1220.90001
"1182",1992,6,11,14.7116670608521,55.6809997558594,"Polychaeta",61,2,678613,2,"Terebellides stroemi","678613_1992",2.05224890636345,"1992",0.0706,20,0.0706,70600,70.6
"1183",1992,6,11,14.7116670608521,55.6809997558594,"Polychaeta",61,3,678614,2,"Aricidea cerrutii","678614_1992",2.05224890636345,"1992",2.43499993,190,2.43499993,2434999.93,2434.99993
"1184",1992,6,11,14.7116670608521,55.6809997558594,"Polychaeta",61,4,678615,2,"Bylgides sarsi","678615_1992",2.05224890636345,"1992",1.35910005,140,1.35910005,1359100.05,1359.10005
"1185",1992,6,11,14.7116670608521,55.6809997558594,"Polychaeta",61,5,678616,2,"Bylgides sarsi","678616_1992",2.05224890636345,"1992",2.02240007,120,2.02240007,2022400.07,2022.40007
"1186",1994,5,19,14.7116670608521,55.6809997558594,"Polychaeta",61,1,678617,2,"Bylgides sarsi","678617_1994",2.05224890636345,"1994",1.03200002,290,1.03200002,1032000.02,1032.00002
"1187",1995,5,12,14.7116670608521,55.6809997558594,"Polychaeta",61,1,678618,2,"Bylgides sarsi","678618_1995",2.05224890636345,"1995",0.63299999,90,0.63299999,632999.99,632.99999
"1188",1997,5,9,14.7116670608521,55.6809997558594,"Polychaeta",61,1,678619,2,"Bylgides sarsi","678619_1997",2.05224890636345,"1997",0.49200001,40,0.49200001,492000.01,492.00001
"1189",1994,5,18,14.8660001754761,55.6178321838379,"Polychaeta",90,1,678624,2,"Aricidea cerrutii","678624_1994",3.67945101352924,"1994",11.21899998,730,11.21899998,11218999.98,11218.99998
"1190",1995,5,12,14.8660001754761,55.6178321838379,"Polychaeta",90,1,678625,2,"Bylgides sarsi","678625_1995",3.67945101352924,"1995",2.67900005,30,2.67900005,2679000.05,2679.00005
"1191",1997,5,9,14.8660001754761,55.6178321838379,"Polychaeta",90,1,678627,2,"Bylgides sarsi","678627_1997",3.67945101352924,"1997",0.119,20,0.119,119000,119
"1192",1989,5,20,15.3783330917358,56.0991668701172,"Polychaeta",29,1,678634,2,"Pygospio elegans","678634_1989",0.256715546732234,"1989",5.09450018,1940,5.09450018,5094500.18,5094.50018
"1193",1989,5,20,15.3783330917358,56.0991668701172,"Polychaeta",29,2,678635,2,"Pygospio elegans","678635_1989",0.256715546732234,"1989",1.30820006,1040,1.30820006,1308200.06,1308.20006
"1194",1989,5,20,15.3783330917358,56.0991668701172,"Polychaeta",29,3,678636,2,"Pygospio elegans","678636_1989",0.256715546732234,"1989",3.11859995,2000,3.11859995,3118599.95,3118.59995
"1195",1989,5,20,15.1633329391479,56.1116676330566,"Polychaeta",27,1,678637,2,"Hediste diversicolor","678637_1989",0.144494711755283,"1989",0.47399999,920,0.47399999,473999.99,473.99999
"1196",1989,5,20,15.1633329391479,56.1116676330566,"Polychaeta",27,2,678638,2,"Bylgides sarsi","678638_1989",0.144494711755283,"1989",0.4059,880,0.4059,405900,405.9
"1197",1989,5,20,15.1633329391479,56.1116676330566,"Polychaeta",27,3,678639,2,"Hediste diversicolor","678639_1989",0.144494711755283,"1989",1.30280001,990,1.30280001,1302800.01,1302.80001
"1198",1977,6,21,16.2849998474121,56.1766662597656,"Polychaeta",33,1,678640,2,"Bylgides sarsi","678640_1977",0.481157216686136,"1977",1.78700002,180,1.78700002,1787000.02,1787.00002
"1199",1977,6,21,16.2849998474121,56.1766662597656,"Polychaeta",33,2,678641,2,"Bylgides sarsi","678641_1977",0.481157216686136,"1977",3.07700001,290,3.07700001,3077000.01,3077.00001
"1200",1984,5,27,16.2849998474121,56.1766662597656,"Polychaeta",33,1,678642,2,"Pygospio elegans","678642_1984",0.481157216686136,"1984",0.02,20,0.02,20000,20
"1201",1984,5,27,16.2849998474121,56.1766662597656,"Polychaeta",33,2,678643,2,"Pygospio elegans","678643_1984",0.481157216686136,"1984",0.03,30,0.03,30000,30
"1202",1984,5,27,16.2849998474121,56.1766662597656,"Polychaeta",33,3,678644,2,"Pygospio elegans","678644_1984",0.481157216686136,"1984",1.01000004,1010,1.01000004,1010000.04,1010.00004
"1203",1989,5,19,16.2849998474121,56.1766662597656,"Polychaeta",33,1,678645,2,"Pygospio elegans","678645_1989",0.481157216686136,"1989",0.33,330,0.33,330000,330
"1204",1989,5,19,16.2849998474121,56.1766662597656,"Polychaeta",33,2,678646,2,"Bylgides sarsi","678646_1989",0.481157216686136,"1989",0.91810001,210,0.91810001,918100.01,918.10001
"1205",1989,5,19,16.2849998474121,56.1766662597656,"Polychaeta",33,3,678647,2,"Pygospio elegans","678647_1989",0.481157216686136,"1989",0.7,700,0.7,7e+05,700
"1206",2006,5,15,16.2849998474121,56.1766662597656,"Polychaeta",33,1,678648,2,"Marenzelleria","678648_2006",0.481157216686136,"2006",0.064,20,0.064,64000,64
"1207",1983,5,31,18.3549995422363,57.7366676330566,"Polychaeta",54,1,678754,5,"Bylgides sarsi","678754_1983",1.65947598394412,"1983",0.60440002,80,0.60440002,604400.02,604.40002
"1208",1983,5,31,18.3549995422363,57.7366676330566,"Polychaeta",54,2,678755,5,"Bylgides sarsi","678755_1983",1.65947598394412,"1983",0.52949999,80,0.52949999,529499.99,529.49999
"1209",1983,5,31,18.3549995422363,57.7366676330566,"Polychaeta",54,3,678756,5,"Bylgides sarsi","678756_1983",1.65947598394412,"1983",0.0112,10,0.0112,11200,11.2
"1210",1988,5,3,18.3549995422363,57.7366676330566,"Polychaeta",54,1,678757,5,"Bylgides sarsi","678757_1988",1.65947598394412,"1988",0.0838,20,0.0838,83800,83.8
"1211",1988,5,3,18.3549995422363,57.7366676330566,"Polychaeta",54,2,678758,5,"Bylgides sarsi","678758_1988",1.65947598394412,"1988",0.2957,30,0.2957,295700,295.7
"1212",1983,6,1,18.218334197998,57.0449981689453,"Polychaeta",11,1,678764,5,"Hediste diversicolor","678764_1983",-0.753271968060326,"1983",7.50070019,610,7.50070019,7500700.19,7500.70019
"1213",1983,6,1,18.218334197998,57.0449981689453,"Polychaeta",11,2,678765,5,"Hediste diversicolor","678765_1983",-0.753271968060326,"1983",1.44549999,390,1.44549999,1445499.99,1445.49999
"1214",1983,6,1,18.218334197998,57.0449981689453,"Polychaeta",11,3,678766,5,"Hediste diversicolor","678766_1983",-0.753271968060326,"1983",4.33620015,170,4.33620015,4336200.15,4336.20015
"1215",1988,5,4,18.218334197998,57.0449981689453,"Polychaeta",11,1,678767,5,"Hediste diversicolor","678767_1988",-0.753271968060326,"1988",1.26340002,30,1.26340002,1263400.02,1263.40002
"1216",1988,5,4,18.218334197998,57.0449981689453,"Polychaeta",11,2,678768,5,"Hediste diversicolor","678768_1988",-0.753271968060326,"1988",0.24730001,20,0.24730001,247300.01,247.30001
"1217",1988,5,4,18.218334197998,57.0449981689453,"Polychaeta",11,3,678769,5,"Hediste diversicolor","678769_1988",-0.753271968060326,"1988",4.81050014,120,4.81050014,4810500.14,4810.50014
"1218",1982,5,25,18.9500007629395,57.4650001525879,"Polychaeta",20,1,678803,5,"Pygospio elegans","678803_1982",-0.248278210664046,"1982",0.32000002,320,0.32000002,320000.02,320.00002
"1219",1982,5,25,18.9500007629395,57.4650001525879,"Polychaeta",20,2,678804,5,"Pygospio elegans","678804_1982",-0.248278210664046,"1982",0.21,210,0.21,210000,210
"1220",1982,5,25,18.9500007629395,57.4650001525879,"Polychaeta",20,3,678805,5,"Pygospio elegans","678805_1982",-0.248278210664046,"1982",0.23,230,0.23,230000,230
"1221",1987,5,14,18.9500007629395,57.4650001525879,"Polychaeta",20,1,678806,5,"Pygospio elegans","678806_1987",-0.248278210664046,"1987",0.21,210,0.21,210000,210
